player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20260001,Lynwood,Iglehart,R,R,P,[],True,2004-12-26,77,165,Hispanic,medium,red,clean_shaven,RP,CL,,closer,0,0,0,0,51,46,45,0,48,47,43,47,49,45,49,0,54,60,0,0,0,0,0,0,0,0,0,0,0,78,64,71,79,72,73,76,0,77,89,0,0,0,61
D20260002,Eduardo,Flores,S,R,C,[],False,2005-03-13,78,183,Asian,dark,black,clean_shaven,,,average,,41,39,40,40,38,39,42,39,41,39,0,0,0,0,0,0,0,0,0,0,0,63,62,66,80,48,0,0,49,65,63,0,0,0,0,0,0,0,0,0,0,0,70
D20260003,Carlos,Morales,S,R,C,[],False,2007-08-08,71,213,Anglo,medium,black,clean_shaven,,,balanced,,39,36,37,36,37,35,39,34,36,36,0,0,0,0,0,0,0,0,0,0,0,66,61,65,72,51,0,0,47,69,76,0,0,0,0,0,0,0,0,0,0,0,77
D20260004,Sung,Hassan,R,R,LF,[],False,2004-09-13,71,240,Asian,light,black,clean_shaven,,,power,,45,50,41,41,43,43,50,43,44,44,0,0,0,0,0,0,0,0,0,0,0,71,83,67,63,51,0,0,51,79,82,0,0,0,0,0,0,0,0,0,0,0,66
D20260005,Casey,Albergotti,L,L,RF,[],False,2004-06-17,76,202,Anglo,medium,brown,clean_shaven,,,power,,43,53,42,44,43,44,43,46,43,43,0,0,0,0,0,0,0,0,0,0,0,76,83,67,67,50,0,0,53,77,60,0,0,0,0,0,0,0,0,0,0,0,66
D20260006,Rufus,Robinson,L,R,SS,[],False,2004-12-22,78,203,Asian,light,black,clean_shaven,,,power,,42,52,42,43,43,43,45,43,41,43,0,0,0,0,0,0,0,0,0,0,0,65,85,64,71,49,0,0,49,62,77,0,0,0,0,0,0,0,0,0,0,0,62
D20260007,Malik,Robinson,R,R,SS,[],False,2005-04-26,71,174,Anglo,medium,brown,clean_shaven,,,average,,42,42,42,42,41,40,48,39,43,42,0,0,0,0,0,0,0,0,0,0,0,71,74,61,75,49,0,0,47,69,80,0,0,0,0,0,0,0,0,0,0,0,69
D20260008,Cedric,White,L,R,SS,[],False,2005-01-29,68,227,Anglo,light,blonde,clean_shaven,,,balanced,,45,43,44,45,47,45,42,44,46,44,0,0,0,0,0,0,0,0,0,0,0,77,64,75,70,52,0,0,49,73,67,0,0,0,0,0,0,0,0,0,0,0,68
D20260009,Yong,Liu,R,R,P,[],True,2007-04-22,78,201,Hispanic,light,brown,clean_shaven,RP,SP,,power_sp,0,0,0,0,38,41,35,0,37,36,40,40,41,40,40,0,48,50,46,0,0,0,0,0,0,0,0,0,0,80,61,67,67,76,70,77,0,83,81,79,0,0,62
D20260010,Russ,Tooks,R,R,1B,[],False,2005-02-23,77,225,African,dark,black,clean_shaven,,,power,,39,50,41,40,41,41,46,41,38,40,0,0,0,0,0,0,0,0,0,0,0,60,87,77,71,52,0,0,51,61,61,0,0,0,0,0,0,0,0,0,0,0,68
D20260011,Emery,Soderblom,R,R,P,[],True,2005-12-13,70,237,Asian,medium,black,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,40,42,40,0,42,42,40,42,43,39,41,46,48,0,0,0,0,0,0,0,0,0,0,0,0,81,82,66,83,78,75,73,87,88,0,0,0,0,57
