player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20270001,Earl,Cusumano,R,R,P,[],True,2004-07-24,71,173,Asian,light,black,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,47,54,43,0,51,48,48,48,48,48,57,54,55,54,70,0,0,0,0,0,0,0,0,0,0,85,67,84,64,65,65,95,86,81,75,94,0,0,60
D20270002,Carroll,Worman,S,R,C,[],False,2005-11-08,73,242,Anglo,dark,blonde,clean_shaven,,,gap,,43,45,42,44,40,37,39,38,39,40,0,0,0,0,0,0,0,0,0,0,0,69,79,83,67,52,0,0,49,73,78,0,0,0,0,0,0,0,0,0,0,0,73
D20270003,Eduardo,Reyes,L,R,P,[],True,2005-04-03,76,230,Hispanic,dark,brown,clean_shaven,RP,CL,,closer,0,0,0,0,38,49,37,0,41,39,44,51,56,47,64,53,56,80,0,0,0,0,0,0,0,0,0,0,0,63,63,71,91,66,73,90,88,78,99,0,0,0,60
D20270004,Francisco,Gomez,R,R,P,[],True,2006-10-15,77,206,Asian,medium,black,mustache,RP,SP,,groundball_sp,0,0,0,0,38,44,38,0,40,41,43,48,42,42,43,49,49,48,49,0,0,0,0,0,0,0,0,0,0,77,83,86,82,64,78,79,88,88,78,84,0,0,63
D20270005,Brad,Dowless,S,R,P,[],True,2009-02-02,78,182,Hispanic,medium,brown,clean_shaven,RP,SP,,power_sp,0,0,0,0,38,43,37,0,39,39,36,41,39,38,48,0,51,59,0,39,0,0,0,0,0,0,0,0,0,73,75,84,81,69,71,86,0,89,99,0,73,0,63
D20270006,Rafael,Garcia,S,R,LF,[],False,2006-11-02,73,193,Asian,medium,black,clean_shaven,,,average,,39,46,39,38,38,38,41,39,39,41,0,0,0,0,0,0,0,0,0,0,0,69,80,71,77,49,0,0,50,61,72,0,0,0,0,0,0,0,0,0,0,0,73
D20270007,Darnell,Jackson,L,L,P,[],True,2006-11-02,70,214,Asian,medium,black,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,43,39,41,0,42,40,41,41,40,41,46,0,45,49,55,0,0,0,0,0,0,0,0,0,0,79,80,67,71,79,66,72,0,70,93,93,0,0,61
D20270008,Jermaine,Young,S,R,P,[],True,2006-03-27,74,239,Hispanic,medium,brown,clean_shaven,RP,SP,,finesse_sp,0,0,0,0,37,43,38,0,39,39,42,46,42,42,42,60,50,0,0,0,0,0,0,0,0,0,0,0,0,76,81,78,72,80,71,83,94,82,0,0,0,0,58
D20270009,Danny,Schirrmacher,L,L,P,[],True,2004-05-14,78,214,Hispanic,medium,brown,clean_shaven,RP,RP,,power_rp,0,0,0,0,45,55,49,0,46,44,42,49,45,46,58,0,0,70,0,0,0,0,0,0,0,0,0,0,0,76,79,80,83,61,67,97,0,0,92,0,0,0,60
D20270010,Marcelo,Nagelschmidt,L,L,P,[],True,2005-03-12,75,219,Hispanic,light,black,goatee,RP,SP,,workhorse_sp,0,0,0,0,39,47,43,0,43,43,46,50,48,48,46,57,65,68,0,51,0,0,0,0,0,0,0,0,0,76,67,82,71,78,70,66,89,87,94,0,75,0,67
